127.0.0.1 - - [12/Apr/2016:11:40:03 +1200] "GET / HTTP/1.1" 404 951
192.168.1.79 - - [12/Apr/2016:11:42:42 +1200] "GET /BreadCrumbs/rest/TrailManager/SaveMetadataAndReturnIt/%7B%22TrailId%22:%229%22,%22Events%22:%7B%220%22:%7B%22latitude%22:%22-44.9437402%22,%22longitude%22:%22168.8378104%22,%22timeStamp%22:%22Fri%20Mar%2018%2014:20:36%20GMT+13:00%202016%22,%22placeId%22:%22ChIJW5vp6H4i1akRfdGerI5H1ls%22,%22type%22:%222%22,%22eventId%22:%220%22,%22driving_method%22:%220%22,%22trailId%22:%229%22,%22id%22:%220%22%7D,%221%22:%7B%22latitude%22:%22-45.0180531%22,%22longitude%22:%22168.9337654%22,%22timeStamp%22:%22Sat%20Mar%2019%2010:32:10%20GMT+13:00%202016%22,%22placeId%22:%22ChIJrU9-weUm1akROcYLfMhhlcA%22,%22type%22:%222%22,%22eventId%22:%221%22,%22driving_method%22:%220%22,%22trailId%22:%229%22,%22id%22:%221%22%7D,%222%22:%7B%22latitude%22:%22-45.0375501%22,%22longitude%22:%22169.1944608%22,%22timeStamp%22:%22Sat%20Mar%2019%2017:35:49%20GMT+13:00%202016%22,%22placeId%22:%22ChIJk3AwrMbUKqgRMgirxIlaXqY%22,%22type%22:%222%22,%22eventId%22:%222%22,%22driving_method%22:%220%22,%22trailId%22:%229%22,%22id%22:%222%22%7D,%223%22:%7B%22latitude%22:%22-43.8648759%22,%22longitude%22:%22169.0460804%22,%22timeStamp%22:%22Thu%20Mar%2024%2021:02:43%20GMT+13:00%202016%22,%22placeId%22:%22ChIJQTOFmNyf1WwRzIQxezCwWFc%22,%22type%22:%222%22,%22eventId%22:%223%22,%22driving_method%22:%220%22,%22trailId%22:%229%22,%22id%22:%223%22%7D,%224%22:%7B%22latitude%22:%22-43.593703%22,%22longitude%22:%22169.606258%22,%22timeStamp%22:%22Fri%20Mar%2025%2022:02:42%20GMT+13:00%202016%22,%22placeId%22:%22ChIJQTOFmNyf1WwRzIQxezCwWFc%22,%22type%22:%222%22,%22eventId%22:%224%22,%22driving_method%22:%220%22,%22trailId%22:%229%22,%22id%22:%224%22%7D%7D%7D/9 HTTP/1.1" 200 5119
192.168.1.79 - - [12/Apr/2016:11:42:42 +1200] "GET /favicon.ico HTTP/1.1" 404 973
192.168.1.74 - - [12/Apr/2016:11:43:09 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/2/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:43:09 +1200] "GET /BreadCrumbs/rest/TrailManager/GetAllTrailIds HTTP/1.1" 200 877
192.168.1.74 - - [12/Apr/2016:11:43:09 +1200] "GET /BreadCrumbs/rest/User/GetAllHomePageTrailIdsForAUser/2 HTTP/1.1" 200 12
192.168.1.74 - - [12/Apr/2016:11:43:09 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/2/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:43:10 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/317/CoverPhotoId HTTP/1.1" 200 -
192.168.1.74 - - [12/Apr/2016:11:43:10 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/46/CoverPhotoId HTTP/1.1" 200 -
192.168.1.74 - - [12/Apr/2016:11:43:23 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/2/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:43:23 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/2/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:43:23 +1200] "GET /BreadCrumbs/rest/TrailManager/GetAllTrailIds HTTP/1.1" 200 877
192.168.1.74 - - [12/Apr/2016:11:43:23 +1200] "GET /BreadCrumbs/rest/User/GetAllHomePageTrailIdsForAUser/2 HTTP/1.1" 200 12
192.168.1.74 - - [12/Apr/2016:11:43:24 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/317/CoverPhotoId HTTP/1.1" 200 -
192.168.1.74 - - [12/Apr/2016:11:43:24 +1200] "GET /BreadCrumbs/rest/TrailManager/GetBaseDetailsForATrail/318 HTTP/1.1" 200 127
192.168.1.74 - - [12/Apr/2016:11:43:24 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/46/CoverPhotoId HTTP/1.1" 200 -
192.168.1.74 - - [12/Apr/2016:11:43:24 +1200] "GET /BreadCrumbs/rest/TrailManager/GetBaseDetailsForATrail/47 HTTP/1.1" 200 127
192.168.1.74 - - [12/Apr/2016:11:44:27 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/9/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:44:27 +1200] "GET /BreadCrumbs/rest/TrailManager/GetAllSavedCrumbIdsForATrail/9 HTTP/1.1" 200 12
192.168.1.74 - - [12/Apr/2016:11:44:27 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/9/TrailName HTTP/1.1" 200 15
192.168.1.74 - - [12/Apr/2016:11:44:28 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/9/Description HTTP/1.1" 200 14
192.168.1.74 - - [12/Apr/2016:11:45:32 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/2/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:45:53 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/2/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:46:05 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/2/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:46:32 +1200] "GET /BreadCrumbs/rest/TrailManager/GetAllTrailIds HTTP/1.1" 200 877
192.168.1.74 - - [12/Apr/2016:11:47:11 +1200] "GET /BreadCrumbs/rest/User/GetAllHomePageTrailIdsForAUser/2 HTTP/1.1" 200 12
192.168.1.74 - - [12/Apr/2016:11:47:13 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/9/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:47:49 +1200] "GET /BreadCrumbs/rest/TrailManager/GetAllSavedCrumbIdsForATrail/9 HTTP/1.1" 200 12
192.168.1.74 - - [12/Apr/2016:11:47:49 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/2/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:47:50 +1200] "GET /BreadCrumbs/rest/TrailManager/GetAllTrailIds HTTP/1.1" 200 877
192.168.1.74 - - [12/Apr/2016:11:47:50 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/317/CoverPhotoId HTTP/1.1" 200 -
192.168.1.74 - - [12/Apr/2016:11:47:50 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/46/CoverPhotoId HTTP/1.1" 200 -
192.168.1.74 - - [12/Apr/2016:11:47:50 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/9/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:47:50 +1200] "GET /BreadCrumbs/rest/TrailManager/GetAllSavedCrumbIdsForATrail/9 HTTP/1.1" 200 12
192.168.1.74 - - [12/Apr/2016:11:47:50 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/9/TrailName HTTP/1.1" 200 15
192.168.1.74 - - [12/Apr/2016:11:47:50 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/9/Description HTTP/1.1" 200 14
192.168.1.74 - - [12/Apr/2016:11:48:37 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/2/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:48:37 +1200] "GET /BreadCrumbs/rest/TrailManager/GetAllTrailIds HTTP/1.1" 200 877
192.168.1.74 - - [12/Apr/2016:11:48:38 +1200] "GET /BreadCrumbs/rest/User/GetAllHomePageTrailIdsForAUser/2 HTTP/1.1" 200 12
192.168.1.74 - - [12/Apr/2016:11:48:38 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/2/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:48:38 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/317/CoverPhotoId HTTP/1.1" 200 -
192.168.1.74 - - [12/Apr/2016:11:48:39 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/46/CoverPhotoId HTTP/1.1" 200 -
192.168.1.74 - - [12/Apr/2016:11:49:06 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/2/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:49:06 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/2/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:49:07 +1200] "GET /BreadCrumbs/rest/TrailManager/GetAllTrailIds HTTP/1.1" 200 877
192.168.1.74 - - [12/Apr/2016:11:49:07 +1200] "GET /BreadCrumbs/rest/User/GetAllHomePageTrailIdsForAUser/2 HTTP/1.1" 200 12
192.168.1.74 - - [12/Apr/2016:11:49:13 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/317/CoverPhotoId HTTP/1.1" 200 -
192.168.1.74 - - [12/Apr/2016:11:49:13 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/46/CoverPhotoId HTTP/1.1" 200 -
192.168.1.74 - - [12/Apr/2016:11:50:36 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/2/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:51:11 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/9/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:51:12 +1200] "GET /BreadCrumbs/rest/TrailManager/GetAllSavedCrumbIdsForATrail/9 HTTP/1.1" 200 12
192.168.1.74 - - [12/Apr/2016:11:51:23 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/9/TrailName HTTP/1.1" 200 15
192.168.1.74 - - [12/Apr/2016:11:51:24 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/9/Description HTTP/1.1" 200 14
192.168.1.74 - - [12/Apr/2016:11:52:05 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/2/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:52:06 +1200] "GET /BreadCrumbs/rest/TrailManager/GetAllTrailIds HTTP/1.1" 200 877
192.168.1.74 - - [12/Apr/2016:11:52:06 +1200] "GET /BreadCrumbs/rest/User/GetAllHomePageTrailIdsForAUser/2 HTTP/1.1" 200 12
192.168.1.74 - - [12/Apr/2016:11:52:06 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/2/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:52:06 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/317/CoverPhotoId HTTP/1.1" 200 -
192.168.1.74 - - [12/Apr/2016:11:52:06 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/46/CoverPhotoId HTTP/1.1" 200 -
192.168.1.74 - - [12/Apr/2016:11:52:28 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/2/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:52:29 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/2/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:52:29 +1200] "GET /BreadCrumbs/rest/TrailManager/GetAllTrailIds HTTP/1.1" 200 877
192.168.1.74 - - [12/Apr/2016:11:52:29 +1200] "GET /BreadCrumbs/rest/User/GetAllHomePageTrailIdsForAUser/2 HTTP/1.1" 200 12
192.168.1.74 - - [12/Apr/2016:11:52:40 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/317/CoverPhotoId HTTP/1.1" 200 -
192.168.1.74 - - [12/Apr/2016:11:52:41 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/46/CoverPhotoId HTTP/1.1" 200 -
192.168.1.74 - - [12/Apr/2016:11:53:23 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/9/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:53:24 +1200] "GET /BreadCrumbs/rest/TrailManager/GetAllSavedCrumbIdsForATrail/9 HTTP/1.1" 200 12
192.168.1.74 - - [12/Apr/2016:11:53:24 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/9/TrailName HTTP/1.1" 200 15
192.168.1.74 - - [12/Apr/2016:11:53:24 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/9/Description HTTP/1.1" 200 14
192.168.1.74 - - [12/Apr/2016:11:54:50 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/9/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:54:53 +1200] "GET /BreadCrumbs/rest/TrailManager/GetAllSavedCrumbIdsForATrail/9 HTTP/1.1" 200 12
192.168.1.74 - - [12/Apr/2016:11:59:03 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/2/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:59:06 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/2/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:59:29 +1200] "GET /BreadCrumbs/rest/TrailManager/GetAllTrailIds HTTP/1.1" 200 877
192.168.1.74 - - [12/Apr/2016:11:59:30 +1200] "GET /BreadCrumbs/rest/User/GetAllHomePageTrailIdsForAUser/2 HTTP/1.1" 200 12
192.168.1.74 - - [12/Apr/2016:11:59:31 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/317/CoverPhotoId HTTP/1.1" 200 -
192.168.1.74 - - [12/Apr/2016:11:59:31 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/46/CoverPhotoId HTTP/1.1" 200 -
192.168.1.74 - - [12/Apr/2016:11:59:39 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/9/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:11:59:39 +1200] "GET /BreadCrumbs/rest/TrailManager/GetAllSavedCrumbIdsForATrail/9 HTTP/1.1" 200 12
192.168.1.74 - - [12/Apr/2016:11:59:39 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/9/TrailName HTTP/1.1" 200 15
192.168.1.74 - - [12/Apr/2016:11:59:40 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/9/Description HTTP/1.1" 200 14
192.168.1.74 - - [12/Apr/2016:11:59:52 +1200] "GET /BreadCrumbs/rest/TrailManager/SaveMetaData/%7B%22TrailId%22%3A%229%22%2C%22Events%22%3A%7B%220%22%3A%7B%22latitude%22%3A%22-44.9437402%22%2C%22longitude%22%3A%22168.8378104%22%2C%22timeStamp%22%3A%22Fri+Mar+18+14%3A20%3A36+GMT%2B13%3A00+2016%22%2C%22placeId%22%3A%22ChIJW5vp6H4i1akRfdGerI5H1ls%22%2C%22type%22%3A%222%22%2C%22eventId%22%3A%220%22%2C%22driving_method%22%3A%220%22%2C%22trailId%22%3A%229%22%2C%22id%22%3A%220%22%7D%2C%221%22%3A%7B%22latitude%22%3A%22-45.0180531%22%2C%22longitude%22%3A%22168.9337654%22%2C%22timeStamp%22%3A%22Sat+Mar+19+10%3A32%3A10+GMT%2B13%3A00+2016%22%2C%22placeId%22%3A%22ChIJrU9-weUm1akROcYLfMhhlcA%22%2C%22type%22%3A%222%22%2C%22eventId%22%3A%221%22%2C%22driving_method%22%3A%220%22%2C%22trailId%22%3A%229%22%2C%22id%22%3A%221%22%7D%2C%222%22%3A%7B%22latitude%22%3A%22-45.0375501%22%2C%22longitude%22%3A%22169.1944608%22%2C%22timeStamp%22%3A%22Sat+Mar+19+17%3A35%3A49+GMT%2B13%3A00+2016%22%2C%22placeId%22%3A%22ChIJk3AwrMbUKqgRMgirxIlaXqY%22%2C%22type%22%3A%222%22%2C%22eventId%22%3A%222%22%2C%22driving_method%22%3A%220%22%2C%22trailId%22%3A%229%22%2C%22id%22%3A%222%22%7D%2C%223%22%3A%7B%22latitude%22%3A%22-43.8648759%22%2C%22longitude%22%3A%22169.0460804%22%2C%22timeStamp%22%3A%22Thu+Mar+24+21%3A02%3A43+GMT%2B13%3A00+2016%22%2C%22placeId%22%3A%22ChIJQTOFmNyf1WwRzIQxezCwWFc%22%2C%22type%22%3A%222%22%2C%22eventId%22%3A%223%22%2C%22driving_method%22%3A%220%22%2C%22trailId%22%3A%229%22%2C%22id%22%3A%223%22%7D%2C%224%22%3A%7B%22latitude%22%3A%22-43.593703%22%2C%22longitude%22%3A%22169.606258%22%2C%22timeStamp%22%3A%22Fri+Mar+25+22%3A02%3A42+GMT%2B13%3A00+2016%22%2C%22placeId%22%3A%22ChIJQTOFmNyf1WwRzIQxezCwWFc%22%2C%22type%22%3A%222%22%2C%22eventId%22%3A%224%22%2C%22driving_method%22%3A%220%22%2C%22trailId%22%3A%229%22%2C%22id%22%3A%224%22%7D%7D%7D/9 HTTP/1.1" 200 13
192.168.1.74 - - [12/Apr/2016:12:04:21 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/2/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:12:06:37 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/2/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:12:06:41 +1200] "GET /BreadCrumbs/rest/TrailManager/GetAllTrailIds HTTP/1.1" 200 877
192.168.1.74 - - [12/Apr/2016:12:06:51 +1200] "GET /BreadCrumbs/rest/User/GetAllHomePageTrailIdsForAUser/2 HTTP/1.1" 200 12
192.168.1.74 - - [12/Apr/2016:12:07:09 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/9/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:12:07:27 +1200] "GET /BreadCrumbs/rest/TrailManager/GetAllSavedCrumbIdsForATrail/9 HTTP/1.1" 200 12
192.168.1.74 - - [12/Apr/2016:12:07:28 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/2/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:12:07:28 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/317/CoverPhotoId HTTP/1.1" 200 -
192.168.1.74 - - [12/Apr/2016:12:07:29 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/46/CoverPhotoId HTTP/1.1" 200 -
192.168.1.74 - - [12/Apr/2016:12:09:14 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/9/CoverPhotoId HTTP/1.1" 200 11
192.168.1.74 - - [12/Apr/2016:12:09:15 +1200] "GET /BreadCrumbs/rest/TrailManager/GetAllSavedCrumbIdsForATrail/9 HTTP/1.1" 200 12
192.168.1.74 - - [12/Apr/2016:12:09:15 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/9/TrailName HTTP/1.1" 200 15
192.168.1.74 - - [12/Apr/2016:12:09:15 +1200] "GET /BreadCrumbs/rest/login/GetPropertyFromNode/9/Description HTTP/1.1" 200 14
